Gene stable ID	Source of gene name	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Caenorhabditis elegans gene stable ID	Caenorhabditis elegans gene name	Caenorhabditis elegans homology type	Caenorhabditis elegans chromosome/scaffold name	Caenorhabditis elegans chromosome/scaffold start (bp)	Caenorhabditis elegans chromosome/scaffold end (bp)	Gene name	Strand	%id. target Caenorhabditis elegans gene identical to query gene	%id. query gene identical to target Caenorhabditis elegans gene
ENSG00000093167	HGNC Symbol	3	37052656	37183689	WBGene00018998	flap-1	ortholog_one2many	III	6924097	6928817	LRRFIP2	-1	15.6727	30.2949
ENSG00000100347	HGNC Symbol	22	43955421	44010531	WBGene00001662	gop-3	ortholog_one2one	III	5260693	5263837	SAMM50	1	30.064	32.4885
ENSG00000118322	HGNC Symbol	5	160563120	160852214	WBGene00012360	tat-3	ortholog_many2many	III	10722148	10730705	ATP10B	-1	34.4285	35.6485
ENSG00000118322	HGNC Symbol	5	160563120	160852214	WBGene00020784	tat-4	ortholog_many2many	II	6234483	6244287	ATP10B	-1	29.7741	29.9175
ENSG00000077549	HGNC Symbol	1	19338776	19485539	WBGene00000293	cap-2	ortholog_one2one	II	10869196	10870827	CAPZB	-1	58.804	65.5556
ENSG00000112562	HGNC Symbol	6	168441151	168673445	WBGene00011437	T04F3.2	ortholog_one2many	V	11757668	11758598	SMOC2	1	12.6915	22.3077
ENSG00000172840	HGNC Symbol	16	66878589	66895754	WBGene00022832	pdp-1	ortholog_one2many	I	4368089	4370504	PDP2	1	28.5444	33.4812
ENSG00000167720	HGNC Symbol	17	2303383	2325260	WBGene00011353	T01H8.2	ortholog_one2one	I	8571557	8573749	SRR	1	35	37.5394
ENSG00000185418	HGNC Symbol	15	101653598	101724604	WBGene00006617	tars-1	ortholog_one2many	II	11691326	11695657	TARSL2	-1	51.2469	56.6897
ENSG00000020633	HGNC Symbol	1	24899511	24965121	WBGene00004393	rnt-1	ortholog_one2many	I	5776154	5788610	RUNX3	-1	22.3776	31.8937
ENSG00000148824	HGNC Symbol	10	133394094	133421307	WBGene00022054	Y67D2.4	ortholog_one2many	III	1533774	1538198	MTG1	1	34.1317	32.7586
ENSG00000126070	HGNC Symbol	1	35930718	36072500	WBGene00000105	alg-1	ortholog_many2many	X	13949114	13956261	AGO3	1	67.4419	56.696
ENSG00000126070	HGNC Symbol	1	35930718	36072500	WBGene00000106	alg-2	ortholog_many2many	II	873176	879001	AGO3	1	66.1628	62.5275
ENSG00000010322	HGNC Symbol	3	52455118	52493071	WBGene00008750	F13E9.1	ortholog_one2one	IV	10864331	10873632	NISCH	1	11.5691	35.0101
ENSG00000162298	HGNC Symbol	11	65121780	65134533	WBGene00004768	sel-11	ortholog_one2one	V	11767328	11769899	SYVN1	-1	43.5981	44.0984
ENSG00000132681	HGNC Symbol	1	160151570	160186977	WBGene00001137	eat-6	ortholog_one2many	V	13126414	13129995	ATP1A4	1	67.3469	69.5783
ENSG00000197702	HGNC Symbol	11	12377185	12530801	WBGene00003932	pat-6	ortholog_one2many	IV	261886	264232	PARVA	1	42.7184	46.9333
ENSG00000170615	HGNC Symbol	7	103352730	103446177	WBGene00010788	sulp-4	ortholog_many2many	V	11875360	11879141	SLC26A5	-1	29.0323	28.8385
ENSG00000170615	HGNC Symbol	7	103352730	103446177	WBGene00012259	sulp-7	ortholog_many2many	X	11080678	11087474	SLC26A5	-1	26.4785	33.8488
ENSG00000170615	HGNC Symbol	7	103352730	103446177	WBGene00013963	sulp-8	ortholog_many2many	V	9670028	9673630	SLC26A5	-1	28.8979	35.1882
ENSG00000170615	HGNC Symbol	7	103352730	103446177	WBGene00017464	sulp-2	ortholog_many2many	X	5595778	5599330	SLC26A5	-1	24.0591	27.454
ENSG00000170615	HGNC Symbol	7	103352730	103446177	WBGene00018283	sulp-3	ortholog_many2many	X	8403539	8408367	SLC26A5	-1	26.8817	25.5754
ENSG00000170615	HGNC Symbol	7	103352730	103446177	WBGene00010789	sulp-5	ortholog_many2many	V	11880068	11883160	SLC26A5	-1	29.4355	30.2069
ENSG00000141744	HGNC Symbol	17	39667981	39670475	WBGene00011573	anmt-3	ortholog_one2many	V	9956879	9958331	PNMT	1	21.2766	21.2014
ENSG00000161509	HGNC Symbol	17	74842023	74861504	WBGene00003775	nmr-2	ortholog_one2many	V	15006412	15011660	GRIN2C	-1	21.0057	26.1616
ENSG00000159216	HGNC Symbol	21	34787801	36004667	WBGene00004393	rnt-1	ortholog_one2many	I	5776154	5788610	RUNX1	-1	21.6667	34.5515
ENSG00000198517	HGNC Symbol	7	1530714	1543043	WBGene00077521	maf-1	ortholog_one2many	I	10382746	10384222	MAFK	1	28.8462	27.1084
ENSG00000106144	HGNC Symbol	7	143288215	143307696	WBGene00000819	csp-1	ortholog_many2many	II	13601204	13605057	CASP2	1	21.4602	18.097
ENSG00000106144	HGNC Symbol	7	143288215	143307696	WBGene00000417	ced-3	ortholog_many2many	IV	13198372	13204133	CASP2	1	26.3274	23.6581
ENSG00000143318	HGNC Symbol	1	160190556	160201886	WBGene00000822	csq-1	ortholog_one2many	X	14684877	14688322	CASQ1	1	29.798	28.2974
ENSG00000168135	HGNC Symbol	22	38426327	38455199	WBGene00002150	irk-2	ortholog_many2many	X	703029	714478	KCNJ4	-1	40.8989	36.6197
ENSG00000168135	HGNC Symbol	22	38426327	38455199	WBGene00002149	irk-1	ortholog_many2many	X	6766083	6772946	KCNJ4	-1	38.8764	31.8015
ENSG00000140995	HGNC Symbol	16	89947925	89968060	WBGene00017646	F20H11.1	ortholog_one2one	III	6589377	6592175	DEF8	1	23.6328	24.8971
ENSG00000132003	HGNC Symbol	19	13795460	13832230	WBGene00004140	ebax-1	ortholog_one2many	IV	10286955	10293013	ZSWIM4	1	22.1436	12.7548
ENSG00000255663	Clone-based (Ensembl) gene	11	114400682	114443932	WBGene00012558	Y37D8A.21	ortholog_one2many	III	12928370	12931867	AP002373.1	1	27.7027	16.8724
ENSG00000151418	HGNC Symbol	1	198523222	198540945	WBGene00006919	vha-10	ortholog_one2many	I	5609310	5610270	ATP6V1G3	-1	25	24.6032
ENSG00000104859	HGNC Symbol	19	45039040	45070956	WBGene00009200	F28C1.1	ortholog_one2one	V	12450807	12453336	CLASRP	1	30.1187	30.2083
ENSG00000152804	HGNC Symbol	10	92689951	92695646	WBGene00004011	pha-2	ortholog_one2one	X	633703	636993	HHEX	1	24.8148	31.3084
ENSG00000137507	HGNC Symbol	11	76657524	76670747	WBGene00011971	lron-9	ortholog_many2many	I	7684882	7689403	LRRC32	-1	7.85498	7.96325
ENSG00000137507	HGNC Symbol	11	76657524	76670747	WBGene00011345	dma-1	ortholog_many2many	I	8281969	8284460	LRRC32	-1	9.2145	10.1161
ENSG00000092054	HGNC Symbol	14	23412738	23435718	WBGene00009730	myo-6	ortholog_many2many	III	13409895	13423537	MYH7	-1	30.4393	47.6923
ENSG00000092054	HGNC Symbol	14	23412738	23435718	WBGene00003515	myo-3	ortholog_many2many	V	12226816	12234343	MYH7	-1	49.2506	48.4002
ENSG00000092054	HGNC Symbol	14	23412738	23435718	WBGene00003514	myo-2	ortholog_many2many	X	12468061	12475348	MYH7	-1	46.0465	45.7627
ENSG00000092054	HGNC Symbol	14	23412738	23435718	WBGene00019064	myo-5	ortholog_many2many	V	8108970	8118131	MYH7	-1	49.6641	48.6829
ENSG00000092054	HGNC Symbol	14	23412738	23435718	WBGene00002348	myo-1	ortholog_many2many	I	7258915	7267117	MYH7	-1	46.2015	46.13
ENSG00000092054	HGNC Symbol	14	23412738	23435718	WBGene00006789	unc-54	ortholog_many2many	I	14855901	14863573	MYH7	-1	50.0258	49.3123
ENSG00000160075	HGNC Symbol	1	1541673	1574869	WBGene00020480	ssup-72	ortholog_one2many	II	6777076	6777889	SSU72	-1	56.1856	55.3299
ENSG00000066279	HGNC Symbol	1	197084128	197146694	WBGene00008107	aspm-1	ortholog_one2one	I	9221834	9226390	ASPM	-1	5.3782	15.7673
ENSG00000116885	HGNC Symbol	1	36415827	36450451	WBGene00019996	R10F2.5	ortholog_one2one	III	2923662	2924758	OSCP1	-1	20.5656	36.3636
ENSG00000158856	HGNC Symbol	8	22048995	22082527	WBGene00006999	zyx-1	ortholog_one2many	II	13056814	13071530	DMTN	1	6.17284	3.86399
ENSG00000148341	HGNC Symbol	9	129007036	129028303	WBGene00001335	F35A5.8	ortholog_one2many	X	3800045	3802771	SH3GLB2	-1	43.0693	47.541
ENSG00000271447	HGNC Symbol	17	35756249	35795707	WBGene00016283	zmp-3	ortholog_one2many	V	2905767	2909698	MMP28	-1	26.5385	23.8342
ENSG00000108591	HGNC Symbol	17	18087886	18107971	WBGene00015346	C02F5.3	ortholog_one2one	III	8245891	8247258	DRG2	1	75.5495	75.1366
ENSG00000175471	HGNC Symbol	5	94703741	95284575	WBGene00017063	mctp-1	ortholog_one2many	I	6629717	6637429	MCTP1	-1	27.7277	33.6983
ENSG00000166164	HGNC Symbol	16	50313487	50368934	WBGene00007256	swsn-9	ortholog_one2many	I	7224656	7227767	BRD7	-1	21.7791	22.327
ENSG00000181652	HGNC Symbol	7	151012209	151024499	WBGene00020706	atg-9	ortholog_one2many	V	349374	359016	ATG9B	-1	26.0823	26.1672
ENSG00000175287	HGNC Symbol	9	128920895	128942041	WBGene00013650	Y105C5B.9	ortholog_one2one	IV	15930581	15931813	PHYHD1	1	25.9259	26.7361
ENSG00000186625	HGNC Symbol	6	149594873	149648972	WBGene00003183	mei-1	ortholog_one2many	I	8294881	8296940	KATNA1	-1	35.2342	36.4211
ENSG00000110651	HGNC Symbol	11	2376177	2397419	WBGene00006635	tsp-9	ortholog_one2many	X	1245984	1247892	CD81	1	23.3051	23.6052
ENSG00000162733	HGNC Symbol	1	162631373	162787400	WBGene00017381	svh-4	ortholog_one2many	X	3315321	3324229	DDR2	1	30.9942	33.2497
ENSG00000183791	HGNC Symbol	18	47028202	47030078	WBGene00010990	R03D7.4	ortholog_one2many	II	10943390	10945660	ELOA3	-1	14.4689	18.2028
ENSG00000237763	HGNC Symbol	1	103655290	103664554	WBGene00008220	C50B6.7	ortholog_one2many	V	13322369	13324979	AMY1A	1	44.6184	31.9776
ENSG00000145864	HGNC Symbol	5	161288429	161549044	WBGene00001512	gab-1	ortholog_one2many	III	12771878	12779726	GABRB2	-1	41.2109	38.3636
ENSG00000198929	HGNC Symbol	1	162069774	162370475	WBGene00001116	dyc-1	ortholog_one2many	X	14049535	14063884	NOS1AP	1	35.3755	20.1804
ENSG00000159399	HGNC Symbol	2	74833981	74893359	WBGene00008780	hxk-1	ortholog_one2many	I	9271443	9278689	HK2	1	24.6456	45.2
ENSG00000118873	HGNC Symbol	1	220148293	220272454	WBGene00004318	rbg-2	ortholog_one2one	I	7962052	7972443	RAB3GAP2	-1	19.0955	20.352
ENSG00000116750	HGNC Symbol	1	193012250	193060080	WBGene00006724	ubh-4	ortholog_one2one	II	8038271	8039597	UCHL5	-1	44.3769	45.4829
ENSG00000196465	HGNC Symbol	12	56152256	56159647	WBGene00003371	mlc-3	ortholog_many2many	III	5565025	5567382	MYL6B	1	33.1731	45.098
ENSG00000196465	HGNC Symbol	12	56152256	56159647	WBGene00010554	mlc-6	ortholog_many2many	X	14245650	14246623	MYL6B	1	30.7692	44.7552
ENSG00000196465	HGNC Symbol	12	56152256	56159647	WBGene00011734	mlc-5	ortholog_many2many	III	13623279	13624172	MYL6B	1	32.2115	47.1831
ENSG00000196465	HGNC Symbol	12	56152256	56159647	WBGene00023451	mlc-7	ortholog_many2many	III	13752406	13755861	MYL6B	1	24.0385	32.6797
ENSG00000149923	HGNC Symbol	16	30075978	30085377	WBGene00004085	pph-4.1	ortholog_one2many	III	12345323	12351336	PPP4C	1	80.1303	73.8739
ENSG00000149923	HGNC Symbol	16	30075978	30085377	WBGene00004086	pph-4.2	ortholog_one2many	III	12374126	12377248	PPP4C	1	72.9642	69.7819
ENSG00000229544	HGNC Symbol	10	124445239	124450184	WBGene00000436	ceh-12	ortholog_many2many	I	5840289	5841888	NKX1-2	-1	15.4839	26.6667
ENSG00000229544	HGNC Symbol	10	124445239	124450184	WBGene00000428	ceh-1	ortholog_many2many	X	4653434	4654157	NKX1-2	-1	24.5161	44.4444
ENSG00000175203	HGNC Symbol	12	57530102	57547331	WBGene00001018	dnc-2	ortholog_one2one	III	5924394	5925754	DCTN2	-1	20.6897	25.3776
ENSG00000131503	HGNC Symbol	5	140401814	140539856	WBGene00011240	R11A8.7	ortholog_one2many	IV	10374905	10387318	ANKHD1	1	29.0323	28.1465
ENSG00000141738	HGNC Symbol	17	39737927	39747291	WBGene00003243	mig-10	ortholog_one2many	III	8279108	8305832	GRB7	1	20.1802	14.3774
ENSG00000137168	HGNC Symbol	6	36854827	36875024	WBGene00000888	cyn-12	ortholog_one2one	IV	7132132	7133217	PPIL1	-1	65.6627	64.497
ENSG00000085365	HGNC Symbol	5	78360583	78479071	WBGene00004743	scm-1	ortholog_one2many	I	1862607	1872306	SCAMP1	1	36.3905	36.7164
ENSG00000174516	HGNC Symbol	11	66466327	66477337	WBGene00017766	peli-1	ortholog_one2many	V	5709418	5712335	PELI3	1	39.0192	39.9563
ENSG00000138100	HGNC Symbol	2	27282392	27307439	WBGene00016539	madd-2	ortholog_one2many	V	1223901	1235445	TRIM54	1	20.25	10.5882
ENSG00000116406	HGNC Symbol	1	184690231	184754913	WBGene00013919	ZC506.1	ortholog_one2one	X	9958899	9964747	EDEM3	-1	42.2747	42.3201
ENSG00000166816	HGNC Symbol	16	75111860	75116771	WBGene00009334	F32D8.12	ortholog_one2one	V	10888572	10891030	LDHD	-1	46.9428	50.211
ENSG00000172478	HGNC Symbol	2	240886048	240896889	WBGene00003112	mab-21	ortholog_one2many	III	4600737	4603052	C2orf54	-1	11.8568	14.5604
ENSG00000198756	HGNC Symbol	1	183929854	184037729	WBGene00008426	D2045.9	ortholog_one2many	III	10475245	10479758	COLGALT2	-1	28.9137	33.8951
ENSG00000122859	HGNC Symbol	10	69571698	69573238	WBGene00003595	ngn-1	ortholog_one2many	IV	2626132	2628271	NEUROG3	-1	23.8318	27.7174
ENSG00000171097	HGNC Symbol	9	128832942	128882494	WBGene00009232	nkat-1	ortholog_many2many	X	14137997	14140070	KYAT1	-1	30.814	36.3844
ENSG00000171097	HGNC Symbol	9	128832942	128882494	WBGene00010984	nkat-3	ortholog_many2many	X	15441731	15443641	KYAT1	-1	31.7829	37.1882
ENSG00000165637	HGNC Symbol	10	75210154	75231448	WBGene00019900	vdac-1	ortholog_one2many	IV	7506425	7507891	VDAC2	1	37.2168	40.636
ENSG00000124678	HGNC Symbol	6	35118071	35148610	WBGene00010875	M05D6.2	ortholog_one2many	II	8468109	8470162	TCP11	-1	22.2868	22.0729
ENSG00000054116	HGNC Symbol	1	36136570	36156053	WBGene00014222	trpp-3	ortholog_one2many	III	9525552	9527068	TRAPPC3	-1	44.6809	46.4088
ENSG00000196305	HGNC Symbol	9	92210207	92293756	WBGene00002152	iars-1	ortholog_one2one	IV	10368607	10373136	IARS	-1	50.6339	56.0035
ENSG00000161681	HGNC Symbol	19	50661827	50719450	WBGene00006444	shn-1	ortholog_one2many	II	11384594	11390862	SHANK1	-1	16.1499	30.614
ENSG00000186187	HGNC Symbol	16	74999030	75110994	WBGene00022115	Y71F9AL.10	ortholog_one2many	I	2866508	2870167	ZNRF1	1	30.837	37.037
ENSG00000135829	HGNC Symbol	1	182839369	182887751	WBGene00004355	rha-1	ortholog_one2one	II	8878496	8883659	DHX9	1	43.622	42.5826
ENSG00000162227	HGNC Symbol	11	62771303	62787342	WBGene00021363	taf-6.2	ortholog_one2many	IV	3687565	3694837	TAF6L	1	18.328	13.6527
ENSG00000162227	HGNC Symbol	11	62771303	62787342	WBGene00006387	taf-6.1	ortholog_one2many	II	1127976	1132352	TAF6L	1	12.3794	16.383
ENSG00000104723	HGNC Symbol	8	15417215	15766649	WBGene00022793	ZK686.3	ortholog_one2many	III	7767571	7769063	TUSC3	1	41.3793	43.5045
ENSG00000066379	HGNC Symbol	6	30058899	30064909	WBGene00007616	rpoa-12	ortholog_one2one	V	14422720	14423383	ZNRD1	1	37.3016	39.4958
ENSG00000163904	HGNC Symbol	3	185582496	185633551	WBGene00006736	ulp-1	ortholog_one2many	III	5165659	5169799	SENP2	1	24.2784	20.5165
ENSG00000164855	HGNC Symbol	7	1542235	1560821	WBGene00009574	F40E10.6	ortholog_one2many	X	14703715	14706859	TMEM184A	-1	49.6368	51.5075
ENSG00000135823	HGNC Symbol	1	180972712	181023121	WBGene00015789	syx-6	ortholog_one2many	X	3164525	3165650	STX6	-1	18.0392	37.7049
ENSG00000145782	HGNC Symbol	5	115828200	115841858	WBGene00002982	lgg-3	ortholog_one2one	III	5697477	5698013	ATG12	-1	28.5714	33.8983
ENSG00000163900	HGNC Symbol	3	185476496	185499057	WBGene00011590	bus-19	ortholog_one2many	V	12872053	12882108	TMEM41A	-1	39.3939	40.1544
ENSG00000163900	HGNC Symbol	3	185476496	185499057	WBGene00013513	Y71A12C.2	ortholog_one2many	I	14046234	14048017	TMEM41A	-1	39.0152	40.7115
ENSG00000162959	HGNC Symbol	2	31865060	32011230	WBGene00016500	memo-1	ortholog_one2one	V	7844343	7847164	MEMO1	-1	50.5051	38.6598
ENSG00000135912	HGNC Symbol	2	218710845	218755416	WBGene00014232	ttll-4	ortholog_one2one	III	10124183	10132411	TTLL4	1	19.2661	38.4359
ENSG00000066044	HGNC Symbol	19	7958579	8005659	WBGene00001368	exc-7	ortholog_one2many	II	9575971	9581490	ELAVL1	-1	51.8405	37.0614
ENSG00000145832	HGNC Symbol	5	135579202	135889770	WBGene00011094	R07B7.10	ortholog_one2many	V	12084186	12086460	SLC25A48	1	33.758	18.5965
ENSG00000156026	HGNC Symbol	10	72692131	72887694	WBGene00019296	mcu-1	ortholog_one2many	IV	5937445	5939230	MCU	1	35.8974	37.8378
ENSG00000188620	HGNC Symbol	10	123135962	123137741	WBGene00000434	ceh-9	ortholog_many2many	I	565436	566414	HMX3	1	14.5658	35.3741
ENSG00000188620	HGNC Symbol	10	123135962	123137741	WBGene00003377	mls-2	ortholog_many2many	X	4758804	4761612	HMX3	1	23.5294	24.6334
ENSG00000188816	HGNC Symbol	10	123148122	123150672	WBGene00000434	ceh-9	ortholog_many2many	I	565436	566414	HMX2	1	16.8498	31.2925
ENSG00000188816	HGNC Symbol	10	123148122	123150672	WBGene00003377	mls-2	ortholog_many2many	X	4758804	4761612	HMX2	1	28.5714	22.8739
ENSG00000091137	HGNC Symbol	7	107660635	107717809	WBGene00010788	sulp-4	ortholog_many2many	V	11875360	11879141	SLC26A4	1	27.0513	28.1709
ENSG00000091137	HGNC Symbol	7	107660635	107717809	WBGene00012259	sulp-7	ortholog_many2many	X	11080678	11087474	SLC26A4	1	24.7436	33.1615
ENSG00000091137	HGNC Symbol	7	107660635	107717809	WBGene00013963	sulp-8	ortholog_many2many	V	9670028	9673630	SLC26A4	1	27.5641	35.1882
ENSG00000091137	HGNC Symbol	7	107660635	107717809	WBGene00017464	sulp-2	ortholog_many2many	X	5595778	5599330	SLC26A4	1	23.8462	28.5276
ENSG00000091137	HGNC Symbol	7	107660635	107717809	WBGene00018283	sulp-3	ortholog_many2many	X	8403539	8408367	SLC26A4	1	22.4359	22.3785
ENSG00000091137	HGNC Symbol	7	107660635	107717809	WBGene00010789	sulp-5	ortholog_many2many	V	11880068	11883160	SLC26A4	1	28.4615	30.6207
ENSG00000188234	HGNC Symbol	10	45825594	45853875	WBGene00000566	cnt-2	ortholog_one2many	III	10655018	10677521	AGAP4	-1	31.9759	19.1509
ENSG00000183696	HGNC Symbol	7	48088628	48108733	WBGene00022817	upp-1	ortholog_one2many	III	7641034	7643101	UPP1	1	39.0323	41.0169
ENSG00000181965	HGNC Symbol	5	135534282	135535949	WBGene00003595	ngn-1	ortholog_one2many	IV	2626132	2628271	NEUROG1	-1	22.3629	28.8043
ENSG00000140043	HGNC Symbol	14	73851844	73886827	WBGene00010911	M106.3	ortholog_one2many	II	10857473	10860909	PTGR2	1	43.3048	40.7507
ENSG00000138449	HGNC Symbol	2	189560579	189583758	WBGene00021354	fpn-1.1	ortholog_one2many	I	2113614	2118550	SLC40A1	-1	24.8687	27.8978
ENSG00000138449	HGNC Symbol	2	189560579	189583758	WBGene00019977	fpn-1.2	ortholog_one2many	V	1462063	1464699	SLC40A1	-1	23.1173	26.0355
ENSG00000133816	HGNC Symbol	11	12094008	12359144	WBGene00009098	ehbp-1	ortholog_one2many	V	9550644	9556064	MICAL2	1	8.71886	10.8768
ENSG00000178741	HGNC Symbol	15	74919791	74938168	WBGene00012553	cco-2	ortholog_one2one	III	12905491	12906619	COX5A	-1	37.3333	32.1839
ENSG00000151577	HGNC Symbol	3	114128652	114199407	WBGene00020506	dop-3	ortholog_many2many	X	6564175	6569518	DRD3	-1	32.25	21.2521
ENSG00000151577	HGNC Symbol	3	114128652	114199407	WBGene00001053	dop-2	ortholog_many2many	V	9608562	9614942	DRD3	-1	33.75	15.9011
ENSG00000269590	Clone-based (Ensembl) gene	19	12664828	12669397	WBGene00018877	aman-1	ortholog_one2many	X	4732964	4738592	AC010422.5	-1	38.9744	7.95812
ENSG00000137094	HGNC Symbol	9	34989641	34998900	WBGene00001031	dnj-13	ortholog_one2many	II	11545563	11547366	DNAJB5	1	41.342	57.7039
ENSG00000145945	HGNC Symbol	6	3849386	3851317	WBGene00008143	C47E8.4	ortholog_one2many	V	14683706	14685528	FAM50B	1	42.4615	42.3313
ENSG00000109065	HGNC Symbol	17	74770547	74776367	WBGene00022055	Y67D2.5	ortholog_one2one	III	1538472	1540244	NAT9	-1	39.1509	41.0891
ENSG00000103245	HGNC Symbol	16	729753	741329	WBGene00021902	oxy-4	ortholog_one2many	III	5155472	5158774	NARFL	-1	31.9328	33.2604
ENSG00000127507	HGNC Symbol	19	14732393	14778541	WBGene00002252	lat-2	ortholog_many2many	II	4359082	4368332	ADGRE2	-1	27.096	16.6667
ENSG00000127507	HGNC Symbol	19	14732393	14778541	WBGene00002251	lat-1	ortholog_many2many	II	8896841	8908666	ADGRE2	-1	20.6561	16.7653
ENSG00000148450	HGNC Symbol	10	23095506	23122013	WBGene00018419	F44E2.6	ortholog_one2one	III	8844494	8845214	MSRB2	1	34.0659	40.7895
ENSG00000147206	HGNC Symbol	X	103075810	103093125	WBGene00003835	nxf-2	ortholog_many2many	V	14416067	14417835	NXF3	-1	15.0659	19.7531
ENSG00000147206	HGNC Symbol	X	103075810	103093125	WBGene00003834	nxf-1	ortholog_many2many	V	14412400	14415792	NXF3	-1	15.6309	13.2166
ENSG00000118680	HGNC Symbol	18	3261909	3278284	WBGene00003372	mlc-4	ortholog_one2many	III	3392514	3393787	MYL12B	1	72.093	72.093
ENSG00000102921	HGNC Symbol	16	48538726	48620148	WBGene00016260	rege-1	ortholog_one2many	I	6954414	6961139	N4BP1	-1	12.7232	17.9811
ENSG00000155066	HGNC Symbol	2	95274453	95291308	WBGene00008571	prmn-1	ortholog_one2many	X	11384773	11392779	PROM2	1	16.9065	16.2818
ENSG00000136273	HGNC Symbol	7	47695730	47979581	WBGene00002042	hus-1	ortholog_one2many	I	3698102	3699300	HUS1	-1	30	30.3249
ENSG00000109971	HGNC Symbol	11	123057489	123063230	WBGene00002005	hsp-1	ortholog_one2many	IV	17278959	17281330	HSPA8	-1	85.1393	85.9375
ENSG00000114784	HGNC Symbol	3	40309684	40312424	WBGene00020868	eif-1	ortholog_one2many	II	4990831	4993580	EIF1B	1	53.0973	55.0459
ENSG00000119699	HGNC Symbol	14	75958099	75982991	WBGene00006570	tig-2	ortholog_many2many	V	4726721	4730234	TGFB3	-1	17.7184	19.9454
ENSG00000119699	HGNC Symbol	14	75958099	75982991	WBGene00006852	unc-129	ortholog_many2many	IV	9002837	9005410	TGFB3	-1	14.0777	14.2506
ENSG00000140451	HGNC Symbol	15	64815632	64825668	WBGene00004028	pif-1	ortholog_one2one	I	719929	731078	PIF1	-1	33.3805	34.8597
ENSG00000169439	HGNC Symbol	8	96493351	96611780	WBGene00004749	sdn-1	ortholog_one2many	X	10589780	10593334	SDC2	1	30.3483	21.1806
ENSG00000163382	HGNC Symbol	1	156591762	156594299	WBGene00012476	Y18D10A.3	ortholog_one2many	I	12809999	12815641	NAXE	1	37.8472	31.3218
ENSG00000156030	HGNC Symbol	14	73715122	73790285	WBGene00010012	saeg-1	ortholog_one2many	V	10852519	10865792	ELMSAN1	-1	12.3445	14.3333
ENSG00000171862	HGNC Symbol	10	87863113	87971930	WBGene00000913	daf-18	ortholog_one2one	IV	419938	425181	PTEN	1	37.469	15.6965
ENSG00000133818	HGNC Symbol	11	14277926	14364506	WBGene00004310	ras-1	ortholog_one2many	II	12345285	12352243	RRAS2	-1	58.3333	56.1321
ENSG00000138138	HGNC Symbol	10	87751512	87841343	WBGene00010557	mspn-1	ortholog_one2one	IV	10177968	10180304	ATAD1	-1	46.8144	49.4152
ENSG00000104953	HGNC Symbol	19	2977446	2995184	WBGene00006773	unc-37	ortholog_one2many	I	6742293	6745341	TLE6	1	19.4056	18.1373
ENSG00000124177	HGNC Symbol	20	41402101	41618494	WBGene00007053	chd-7	ortholog_one2many	I	4685865	4698575	CHD6	-1	27.477	25.1432
ENSG00000130021	HGNC Symbol	X	7048920	7148190	WBGene00020113	R151.10	ortholog_one2one	III	7230055	7230941	PUDP	-1	39.0438	42.0601
ENSG00000148719	HGNC Symbol	10	72332830	72355230	WBGene00001019	dnj-1	ortholog_one2many	IV	11299008	11304789	DNAJB12	-1	37.1638	37.9052
ENSG00000163468	HGNC Symbol	1	156308968	156367873	WBGene00018782	cct-3	ortholog_one2one	II	2233540	2243539	CCT3	-1	59.4495	59.6685
ENSG00000139505	HGNC Symbol	13	25246201	25288009	WBGene00003478	mtm-6	ortholog_one2many	III	13347085	13355683	MTMR6	-1	41.7069	33.1202
ENSG00000177465	HGNC Symbol	14	73591706	73596496	WBGene00007857	C31H5.6	ortholog_many2many	I	9043315	9046889	ACOT4	1	26.6033	25.9259
ENSG00000177465	HGNC Symbol	14	73591706	73596496	WBGene00019404	K05B2.4	ortholog_many2many	X	4919019	4920988	ACOT4	1	26.8409	26.2181
ENSG00000177465	HGNC Symbol	14	73591706	73596496	WBGene00020258	T05E7.1	ortholog_many2many	I	6203897	6206927	ACOT4	1	25.6532	22.7848
